NAF,Code_NAF,Nom,Adresse_etablissement,Code_Postal,CoordonneesLambertAbscisse,coordonneesLambertOrdonnee
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,LES MAITRES CARRIERS LTD,  ROUTE DEPARTEMENTALE 2 69700 GIVORS,69700,835052.3705711957,6500209.3750589825
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,BATISIMAT, 16 RUE MARCEL PAUL 69700 GIVORS,69700,838137.7865325562,6499723.775499714
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),CASTORAMA FRANCE,CENTRE COMMERCIAL LES 2 VA   PLAINE DU GIER 69700 GIVORS,69700,0,0
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),EUROPORTAIL, 1058 ROUTE DEPARTEMENTALE 386 69700 MONTAGNY,69700,837328.9017310315,6504438.4547307165
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),VISION PISCINES, 957 ROUTE DEPARTEMENTALE 386 69700 MONTAGNY,69700,837309.90573997,6504297.848211181
47.53Z,Commerce de detail de tapis moquettes et revetements de murs et de sols en magasin specialise,FOUCRAY DECO,VOIE EXPRESS C47 CENTRE CO   PLAINE DU GIER 69700 GIVORS,69700,0,0
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,CONCEPT-EQUIPEMENT, 19 RUE LOUISE LABE 69720 SAINT-BONNET-DE-MURE,69720,858201.4982535659,6512099.417850803
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,LMK TRADE, 1 RUE MARIUS BERLIET 69720 SAINT-BONNET-DE-MURE,69720,857377.6726744482,6513386.649943792
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,SPECIALISTES MENUISERIES INDUSTRIELLES, 4 RUE PASTEUR 69720 SAINT-BONNET-DE-MURE,69720,856686.2412727403,6513142.576802964
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,GEOMAT, 28 RUE DES COMBATTANTS EN AFN 69720 SAINT-LAURENT-DE-MURE,69720,0,0
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,INSTALLUX SA,  CHEMIN DU BOIS ROND 69720 SAINT-BONNET-DE-MURE,69720,857550.1737075362,6513282.983841155
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,ENZA DECO, 231 ROUTE NATIONALE 6 69720 SAINT-BONNET-DE-MURE,69720,855610.55,6513422.83
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,DPCE, 11 RUE JEAN HENRI DUNANT 69720 SAINT-BONNET-DE-MURE,69720,858344.8884095006,6512353.838028948
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),MULTIBAIE, 175 ROUTE NATIONALE 6 69720 SAINT-BONNET-DE-MURE,69720,856345.5954414858,6513079.019746709
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),CP LYON EST, 153 AVENUE CHARLES DE GAULLE 69720 SAINT-BONNET-DE-MURE,69720,856571.0529686236,6512986.227988935
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),UNIVERS PISCINES, 9 RUE PASTEUR 69720 SAINT-BONNET-DE-MURE,69720,856664.26,6513055.15
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),EAU PLAISIR, 132 AVENUE CHARLES DE GAULLE 69720 SAINT-BONNET-DE-MURE,69720,856826.8991773853,6512892.553774507
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),LES SOLS PARFAITS, 12 CHEMIN DU CHANAY 69720 SAINT-BONNET-DE-MURE,69720,857268.0406342665,6512907.720269451
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),LOREN-ATRES, 132 ROUTE NATIONALE 6 69720 SAINT-BONNET-DE-MURE,69720,856826.8991773853,6512892.553774507
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),OCCAS ALIMENTAIRE, 6 CHEMIN DU CHANAY 69720 SAINT-BONNET-DE-MURE,69720,857377.2046626698,6512800.317094123
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),HABITAT HORIZON,LA PLAINE  AVENUE CHARLES DE GAULLE 69720 SAINT-BONNET-DE-MURE,69720,857363.2755297774,6512651.213803791
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),CHRISTAL CHEMINEES,  ROUTE NATIONALE 6 69720 SAINT-BONNET-DE-MURE,69720,857174.4216992557,6512733.249392708
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),DJN PISCINES ET SPAS, 231 AVENUE CHARLES DE GAULLE 69720 SAINT-BONNET-DE-MURE,69720,855610.4756868784,6513422.8292535525
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,LES CARRELAGES DE LA VALLEE, 60 AVENUE DES FRERES LUMIERE 69730 GENAY,69730,841159.9815898335,6533558.577781748
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,OVALTECH, 146 RUE THIMONNIER 69730 GENAY,69730,841150.9466795493,6533815.852585879
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,AGV FERMETURES, 444 RUE DES JONCHERES 69730 GENAY,69730,841285.3782803104,6534820.4501905115
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,G69,ACTIPARK DE LA RICHASSIERE 662 RUE DES JONCHERES 69730 GENAY,69730,841178.1189276947,6534773.321170515
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,ARCATURES,ZI LYON NORD 146 RUE THIMONNIER 69730 GENAY,69730,841150.9466795493,6533815.852585879
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,CIFFREO & BONA,ZI PARC D ACTIVITES ACTI NORD  RUE AMPERE 69730 GENAY,69730,841219.7543436665,6534249.429169423
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),STORES,ACTIPARK DE LA RICHASSIERE - BATIMENT 662 RUE DES JONCHERES 69730 GENAY,69730,841178.1189276947,6534773.321170515
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),WELVAERE FRANCE,BATIMENT H 662 RUE DES JONCHERES 69730 GENAY,69730,841178.1189276947,6534773.321170515
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,INTERMIND, 25 RUE JEAN JAURES 69740 GENAS,69740,856766.2686632922,6517488.4649646925
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,SOL MARBRE EUROPE, 16 RUE DE L’AVENIR 69740 GENAS,69740,853868.0256041873,6515042.111984946
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,EUROPA TRANSIT, 16 RUE DES FRERES LUMIERE 69740 GENAS,69740,854719.1465787278,6514817.330683241
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,ACCESSOIRES DE CONSTRUCTION, 16 RUE DE L’AVENIR 69740 GENAS,69740,853868.0256041873,6515042.111984946
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,MARTIN RENARD,ZI MI-PLAINE 16 CHEMIN DES MURIERS 69740 GENAS,69740,854441.9746979465,6514782.693039323
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,INTERSTOCK, 25 RUE JEAN JAURES 69740 GENAS,69740,856766.2686632922,6517488.4649646925
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,FABRICATION BOIS CONCEPT, 4 RUE MARCEL DASSAULT 69740 GENAS,69740,854350.0399566126,6516130.411774111
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,CHAUSSON MATERIAUX, 35 RUE ROGER SALENGRO 69740 GENAS,69740,853655.9696090004,6515425.047128377
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,CHAUSSON MATERIAUX, 41 RUE AMBROISE PARE 69740 GENAS,69740,853533.0359457115,6515247.456192333
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,SAMPLES ROOM, 5 RUE HECTOR BERLIOZ 69740 GENAS,69740,856404.2045355713,6517380.583348797
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,CUPA PIERRES DISTRIBUTION, 8 IMPASSE LOUIS DE BROGLIE 69740 GENAS,69740,853811.3005209528,6515793.742338638
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,LARIVIERE, 21 CHEMIN DES MURIERS 69740 GENAS,69740,854403.7992849024,6514663.759466544
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,VERTADIER NEGOCE PORTAIL CLOTURE, 18 RUE DE LA FRATERNITE 69740 GENAS,69740,857324.88,6516285.24
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,SCP FRANCE, 4 RUE GEORGES BESSE 69740 GENAS,69740,855135.6648542963,6514923.706820098
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),GROUPE WATERAIR,ZAC GRANDES TERRES  RUE ANTOINE PINAY 69740 GENAS,69740,854251.6719215029,6516527.849415338
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,CONTROLE DE NIVEAU DEBIT PRESSION, 1355 CHE DE ST ANDRE 69760 LIMONEST,69760,0,0
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,INOGREEN, 283 RUE DE L'ETANG 69760 LIMONEST,69760,838112.4345867835,6524760.505975586
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,MONTAGNY,   984 RN 6 69760 LIMONEST,69760,0,0
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,FRANS BONHOMME, 130 RUE DU PAISY 69760 LIMONEST,69760,0,0
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,CENTRE EST PEINTURES DISTRIBUTION,ZAC DU SANS SOUCI 1111 CHEMIN DE LA BRUYERE 69760 LIMONEST,69760,837450.6561908148,6525367.117637526
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),GP - 23,BAT 2 LOT 2B14 1 RUE DES VERGERS 69760 LIMONEST,69760,837574.3820639437,6524571.349449382
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),E.F, 600 RTE NATIONALE 6 69760 LIMONEST,69760,0,0
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),LAPEYRE,  RUE DES TUILERIES 69760 LIMONEST,69760,0,0
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,ETS ACHARD CENTRALE EMBALLAGES, 45 RUE JOLIOT-CURIE 69780 MIONS,69780,850794.7987212872,6510909.837722118
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,1001 PALETTES, 24 CHE DE LA FOUILLOUSE 69780 SAINT-PIERRE-DE-CHANDIEU,69780,0,0
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,DND'PAL,ZONE INDUSTRIELLE DE L'AIGUE 32 RUE AMPERE 69780 SAINT-PIERRE-DE-CHANDIEU,69780,856072.2600597155,6508812.984315016
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,GIRARDON MATERIAUX,ZAC DE LA PESSELIERE 20 RUE JOSEPH MARIE JACQUARD 69780 MIONS,69780,852530.5848287684,6510573.767240347
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,ASTURIENNE, 52 RUE COLIERE 69780 MIONS,69780,850633.0029667187,6511166.807379381
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,BK DIFFUSION, 15 RUE LAVOISIER 69780 SAINT-PIERRE-DE-CHANDIEU,69780,856429.91,6509184.89
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,GENERALE PALETTE, 24 CHE DE LA FOUILLOUSE 69780 SAINT-PIERRE-DE-CHANDIEU,69780,0,0
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,ESPRIT BAIES, 1 RUE DE L’AIGUE 69780 SAINT-PIERRE-DE-CHANDIEU,69780,856315.3962484901,6508769.062097908
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,PLATTARD CARRELAGES, 118 RUE PASTEUR 69780 TOUSSIEU,69780,853437.896698083,6509533.372620316
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,BMRA, 25 BOULEVARD DES NATIONS 69780 MIONS,69780,850498.0902504275,6510924.336082485
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,KEIM FRANCE SAS,ZAC LES PORTES DU DAUPHINE 55 CHEMIN DE MURE 69780 SAINT-PIERRE-DE-CHANDIEU,69780,856436.6248181569,6508973.214598769
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,2BT CONCEPT,5-7 5 RUE DU TRAITE DE ROME 69780 MIONS,69780,851538.236585212,6510272.724530123
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,GROUPE SC, 24 ROUTE D'HEYRIEUX 69780 MIONS,69780,853428.2830293395,6510280.297644673
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,PIERRE & CERAMIQUE, 24 ROUTE D'HEYRIEUX 69780 MIONS,69780,853428.2830293395,6510280.297644673
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),HOME CLOTURES DU RHONE,LIEUX DIT LES TACHES 38 ROUTE D'HEYRIEUX 69780 MIONS,69780,853086.0193264597,6510527.481746875
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),SIAM, 79  GRANDE RUE 69780 TOUSSIEU,69780,854359.5555245487,6507986.464361094
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),AIGUE PEINTURES REVETEMENTS, 13 RUE DE L’AIGUE 69780 SAINT-PIERRE-DE-CHANDIEU,69780,856230.8097800685,6508906.65963328
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),CASTORAMA FRANCE, 58 RUE PASTEUR 69780 SAINT-PIERRE-DE-CHANDIEU,69780,853827.7112184876,6509638.984244083
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,FORESTBOIS,   AZOLE 69790 PROPIERES,69790,0,0
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,SARL DUPERRET DISTRIBUTION,   BOIS BOTTON 69790 PROPIERES,69790,0,0
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,LE BOIS DU MORVAN,   LA FARGE 69790 PROPIERES,69790,0,0
20.30Z,Fabrication de peintures vernis encres et mastics,STO, 53 CHEMIN DE GENAS 69800 SAINT-PRIEST,69800,852417.5050225984,6514652.907660939
20.30Z,Fabrication de peintures vernis encres et mastics,ALLIOS, 8 RUE DU MACONNAIS 69800 SAINT-PRIEST,69800,849603.6161906559,6512432.234760545
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,GROUPE BIEN CHEZ SOI HABITAT,BATIMENT 9 21 RUE ARISTIDE BRIAND 69800 SAINT-PRIEST,69800,850461.9974204608,6512108.725402703
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,A2EC, 3 RUE DES CEDRES BLEUS 69800 SAINT-PRIEST,69800,851243.8883356021,6512951.064023688
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,CORRADI FRANCE SAS, 6 RUE DE GENEVE 69800 SAINT-PRIEST,69800,854826.4858999732,6514229.722742529
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,CODIGREG, 1 CHEMIN DU LORTARET 69800 SAINT-PRIEST,69800,852180.8374972579,6514459.081960533
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,GREEN HOME SOLUTION FRANCE, 4 RUE MAURICE AUDIBERT 69800 SAINT-PRIEST,69800,849697.9898960141,6514015.261990905
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,GROUP HAK ASSET MANAGEMENT., 4 RUE MAURICE AUDIBERT 69800 SAINT-PRIEST,69800,849697.9898960141,6514015.261990905
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,MR ISO NEGOCE, 23 RUE DU LYONNAIS 69800 SAINT-PRIEST,69800,849168.4589343694,6512797.89442237
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,TOUT PALETTE NEGOCE, 3 RUE DES ETATS UNIS 69800 SAINT-PRIEST,69800,849705.925615496,6512805.082007173
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,MULTISERVICE BATI PRO, 12 RUE LOUIS DE FUNES 69800 SAINT-PRIEST,69800,849289.921466874,6513722.0649484545
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,EUROPE PARTNER, 9 RUE DU DAUPHINE 69800 SAINT-PRIEST,69800,850067.9361284849,6513911.539782269
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,CLOTURE METAL, 125 ROUTE DE GRENOBLE 69800 SAINT-PRIEST,69800,854074.7472363882,6514119.0600442765
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,PANNEAUX BOIS SERVICES,PARC DE GENEVE 240 RUE FERDINAND PERRIER 69800 SAINT-PRIEST,69800,854716.6697089177,6513664.524677126
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,DIP TECHNOLOGIES,PARC AKTILAND 8 RUE DE LOMBARDIE 69800 SAINT-PRIEST,69800,852168.1406258123,6514607.1772071
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,BEAULIEU PISCINES, 122 ROUTE DE GRENOBLE 69800 SAINT-PRIEST,69800,853889.522007192,6514221.502932563
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,MB EUROPE,PARC AKTILAND 2 8 RUE DE LOMBARDIE 69800 SAINT-PRIEST,69800,852168.1406258123,6514607.1772071
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,DECOCERA, 48 RUE DU DAUPHINE 69800 SAINT-PRIEST,69800,849488.398484585,6514255.430498588
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,EVDEMA FRANCE, 35 CHEMIN DE GENAS 69800 SAINT-PRIEST,69800,852764.9871995293,6514921.0376368705
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,RESO LPI, 9 RUE JEAN ZAY 69800 SAINT-PRIEST,69800,848759.6758668647,6513661.099987211
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,ETERNO - IVICA SRL, 12 RUE JEAN CARMET 69800 SAINT-PRIEST,69800,848920.7037889444,6514200.315169385
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,CLOTURE ET CARRELAGE, 146 ROUTE DE GRENOBLE 69800 SAINT-PRIEST,69800,853600.173950952,6514352.0058430955
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,SOC DIFFUSION MENUISERIES ARTISANALES,ANGLE 23 RUE DU PROGRES 12 RUE DES PIVERTS 69800 SAINT-PRIEST,69800,852474.0042335752,6515091.542156977
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,LUMINA MENUISERIE,PARC D'ARIANE 3 151 IMPASSE DE LA BALME 69800 SAINT-PRIEST,69800,854517.1249119571,6513704.046978123
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,BATI DIFFUSION, 94 RUE AMBROISE PARE 69800 SAINT-PRIEST,69800,853874.7161375412,6514076.27577312
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,MONTAGNY, 157 ROUTE DE GRENOBLE 69800 SAINT-PRIEST,69800,853595.9934158893,6514335.571659103
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,ARPA FRANCE, 6 ALLEE IRENE JOLIOT CURIE 69800 SAINT-PRIEST,69800,850422.8670478264,6514837.557985274
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,JTM PARQUET, 36 CHEMIN DE REVAISON 69800 ST PRIEST,69800,0,0
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,LIEVEL DEVELOPPEMENT, 13 RUE JEAN ZAY 69800 SAINT-PRIEST,69800,848660.4985630678,6513742.455812511
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,USIDIS, 20 IMPASSE DE LA BALME 69800 SAINT-PRIEST,69800,854613.4985014364,6513700.251448203
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,L&L SERVICES, 1 IMPASSE DU BACO 69800 SAINT-PRIEST,69800,848038.3017516856,6512652.694779112
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,PBM DISTRIBUTION,BATIMENT CEDRE 2 97 ALLEE ALEXANDRE BORODINE 69800 SAINT-PRIEST,69800,850450.7631369395,6514254.714704251
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,DISTRIBUTION MATERIAUX BOIS PANNEAUX - D.M.B.P.,PARC D'ACTIVITES CHAMP DOLIN  RUE CHAMP DOLIN 69800 SAINT-PRIEST,69800,852935.5304678259,6514178.454370315
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,SHOWROOM BEAULIEU, 122 ROUTE DE GRENOBLE 69800 SAINT-PRIEST,69800,853889.52,6514221.5
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,DISTRIBUTION AMENAGEMENT ET ISOLATION,ZAC DU CHAMPS DOLIN 10 RUE AIME COTTON 69800 SAINT-PRIEST,69800,852732.3656815354,6513929.787943881
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,LITT DIFFUSION SA, 63 CHEMIN DE GENAS 69800 SAINT-PRIEST,69800,852224.7893627677,6514503.71668864
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,GIRARDON MATERIAUX, 10 ALLEE IRENE JOLIOT CURIE 69800 SAINT-PRIEST,69800,850453.009699089,6514960.267145102
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,SAMSE, 31 RUE CHAMP DOLIN 69800 SAINT-PRIEST,69800,852858.6401623297,6514009.578503273
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,DISTRIBUTION MATERIAUX BOIS PANNEAUX - D.M.B.P.,PARC D'ACTIVITES-BAT C  RUE CHAMP DOLIN 69800 SAINT-PRIEST,69800,852935.5304678259,6514178.454370315
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,PPG DISTRIBUTION, 4 RUE AMBROISE PARE 69800 SAINT-PRIEST,69800,853508.5021315075,6515273.281219903
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,SCP FRANCE,IMMEUBLE LE PARC DU SOLEIL 151 ROUTE DE GRENOBLE 69800 SAINT-PRIEST,69800,853302.3103852976,6514468.75701929
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,SHOW ROOM DECO LYON, 6 RUE DE GENEVE 69800 SAINT-PRIEST,69800,854826.4858999732,6514229.722742529
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,T.D.A. FRANCE, 42 ROUTE DE SAINT-SYMPHORIEN D'OZON 69800 SAINT-PRIEST,69800,849974.0005745399,6511169.349278349
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,ESPACE CROZET, 27 RUE DU PROGRES 69800 SAINT-PRIEST,69800,852349.1892653661,6515038.344708871
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,FRANCE PLAFONDECOR, 11 RUE JEAN ZAY 69800 SAINT-PRIEST,69800,848697.8195023718,6513711.811477722
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,REALISATIONS ESTHETIQUES ET TECHNIQUES DE L ESPACE CONSTRUIT, 64 RUE DU DAUPHINE 69800 SAINT-PRIEST,69800,849100.4990087751,6514487.719303038
46.90Z,Commerce de gros (commerce interentreprises) non specialise,CENTRE NEGOCE SARL,LIEU-DIT MI PLAINE 94 ROUTE DE GRENOBLE 69800 SAINT-PRIEST,69800,854211.8201333715,6514074.844420815
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),JIMBERT, 100 RUE DE L'INDUSTRIE 69800 SAINT-PRIEST,69800,849665.72,6512151.82
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),1001 FENETRES,CC DE SAYTHE 60 RUE DE L'EGALITE 69800 SAINT-PRIEST,69800,851497.1364068954,6511727.926341699
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),LYON FENETRES, 14 RUE CHAMP DOLIN 69800 SAINT-PRIEST,69800,852978.4371901886,6514346.151411176
47.52A,Commerce de detail de quincaillerie peintures et verres en petites surfaces (moins de 400 m²),VIAL RESEAU, 212 ROUTE DE GRENOBLE 69800 SAINT-PRIEST,69800,852631.0462763396,6514793.51348344
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),SARL HPB, 9 RUE GUSTAVE COURBET 69800 SAINT-PRIEST,69800,852567.193414361,6512617.651068569
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),CLARTEBAIE, 50 RUE ARISTIDE BRIAND 69800 SAINT-PRIEST,69800,850262.2697853821,6512285.57134576
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),BRICO METAL SERVICE, 125 ROUTE DE GRENOBLE 69800 SAINT-PRIEST,69800,854074.7472363882,6514119.0600442765
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),ECOPISCINE, 228 ROUTE DE GRENOBLE 69800 SAINT-PRIEST,69800,852281.0013365407,6514954.561323837
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),POOL GARDEN CONCEPT, 1 RUE LA FONTAINE 69800 SAINT-PRIEST,69800,854250.220698431,6513119.023094011
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),LAPEYRE, 221 ROUTE DE GRENOBLE 69800 SAINT-PRIEST,69800,852593.8137894884,6514788.700187568
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),BRICO DEPOT,RN6  ROUTE DE GRENOBLE 69800 SAINT-PRIEST,69800,853302.3103852976,6514468.75701929
47.52B,Commerce de detail de quincaillerie peintures et verres en grandes surfaces (400 m² et plus),VIAL MENUISERIES,RN6 212 RTE NATIONALE 69800 SAINT-PRIEST,69800,0,0
47.53Z,Commerce de detail de tapis moquettes et revetements de murs et de sols en magasin specialise,BELVEDERE, 44 CHEMIN DE GENAS 69800 SAINT-PRIEST,69800,852510.3625483679,6514742.970517205
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,XSTONE FRANCE, 181 RUE DES VERNAILLES 69830 SAINT-GEORGES-DE-RENEINS,69830,832995.6116377052,6552231.256820048
46.73A,Commerce de gros (commerce interentreprises) de bois et de materiaux de construction,NATURAMAT, 181 RUE DES VERNAILLES 69830 SAINT-GEORGES-DE-RENEINS,69830,832995.6116377052,6552231.256820048
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de decoration,SARL 4 ANGLES, 93 IMPASSE DES GOUTTES 69830 SAINT-GEORGES-DE-RENEINS,69830,833011.8869053249,6551534.048563889
